"axis","sheet","cell_ref","workbook_row","window","company_no","canonical_name","KRX_code","current_status","membership_or_tradability","evidence_or_price_status","closure_evidence_required"
"LISTING_TRADABILITY","Listing_Tradability","L345",345,"W3",90,"뉴파워프라즈마","144960","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L346",346,"W3",91,"한양이엔지","045100","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L347",347,"W3",92,"싸이맥스","160980","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L352",352,"W3",97,"워트","396470","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L353",353,"W3",98,"그린리소스","402490","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L354",354,"W3",99,"제이엔비","452160","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L355",355,"W3",100,"이엔에프테크놀로지","102710","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L356",356,"W3",101,"램테크놀러지","171010","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L357",357,"W3",102,"레이크머티리얼즈","281740","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L358",358,"W3",103,"한솔케미칼","014680","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L359",359,"W3",104,"미코","059090","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L360",360,"W3",105,"비씨엔씨","146320","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L361",361,"W3",106,"한솔아이원스","114810","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L362",362,"W3",107,"KX하이텍","052900","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L363",363,"W3",108,"덕산하이메탈","077360","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L364",364,"W3",109,"원익홀딩스","030530","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L365",365,"W3",110,"제이아이테크","417500","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L366",366,"W3",111,"퓨릿","445180","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L368",368,"W3",113,"티엘비","356860","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L369",369,"W3",114,"메카로","241770","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L370",370,"W3",115,"덕산테코피아","317330","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L371",371,"W3",116,"에프엔에스테크","083500","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L372",372,"W3",117,"아이텍","119830","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L373",373,"W3",118,"디아이티","110990","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L374",374,"W3",119,"로체시스템즈","071280","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L375",375,"W3",120,"엘티씨","170920","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L377",377,"W3",122,"테크엘","064520","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L379",379,"W3",124,"성우테크론","045300","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L380",380,"W3",125,"티이엠씨씨엔에스","241790","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L381",381,"W3",126,"포인트엔지니어링","256630","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L382",382,"W3",127,"신성이엔지","011930","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L443",443,"W4",61,"레이저쎌","412350","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L445",445,"W4",63,"다원넥스뷰","323350","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L446",446,"W4",64,"코스텍시스","355150","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L447",447,"W4",65,"엠케이전자","033160","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L448",448,"W4",66,"지앤비에스 에코","382800","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L449",449,"W4",67,"인텍플러스","064290","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L450",450,"W4",68,"대덕전자","353200","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L451",451,"W4",69,"코리아써키트","007810","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L452",452,"W4",70,"하나마이크론","067310","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L453",453,"W4",71,"네패스","033640","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L454",454,"W4",72,"SFA반도체","036540","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L455",455,"W4",73,"LB세미콘","061970","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L456",456,"W4",74,"에이팩트","200470","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L457",457,"W4",75,"윈팩","097800","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L458",458,"W4",76,"시그네틱스","033170","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L459",459,"W4",77,"에이엘티","172670","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L460",460,"W4",78,"큐알티","405100","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L461",461,"W4",79,"피엠티","147760","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L462",462,"W4",80,"마이크로투나노","424980","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L463",463,"W4",81,"티에프이","425420","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L464",464,"W4",82,"샘씨엔에스","252990","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L465",465,"W4",83,"마이크로컨텍솔","098120","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L466",466,"W4",84,"프로텍","053610","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L467",467,"W4",85,"제이티","089790","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L468",468,"W4",86,"아이엠티","451220","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L469",469,"W4",87,"제우스","079370","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L470",470,"W4",88,"예스티","122640","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L471",471,"W4",89,"엘오티베큠","083310","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L472",472,"W4",90,"뉴파워프라즈마","144960","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L473",473,"W4",91,"한양이엔지","045100","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L474",474,"W4",92,"싸이맥스","160980","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L479",479,"W4",97,"워트","396470","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L480",480,"W4",98,"그린리소스","402490","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L481",481,"W4",99,"제이엔비","452160","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L482",482,"W4",100,"이엔에프테크놀로지","102710","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L483",483,"W4",101,"램테크놀러지","171010","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L484",484,"W4",102,"레이크머티리얼즈","281740","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L485",485,"W4",103,"한솔케미칼","014680","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L486",486,"W4",104,"미코","059090","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L487",487,"W4",105,"비씨엔씨","146320","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L488",488,"W4",106,"한솔아이원스","114810","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L489",489,"W4",107,"KX하이텍","052900","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L490",490,"W4",108,"덕산하이메탈","077360","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L491",491,"W4",109,"원익홀딩스","030530","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L492",492,"W4",110,"제이아이테크","417500","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L493",493,"W4",111,"퓨릿","445180","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L495",495,"W4",113,"티엘비","356860","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L496",496,"W4",114,"메카로","241770","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L497",497,"W4",115,"덕산테코피아","317330","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L498",498,"W4",116,"에프엔에스테크","083500","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L499",499,"W4",117,"아이텍","119830","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L500",500,"W4",118,"디아이티","110990","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L501",501,"W4",119,"로체시스템즈","071280","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L502",502,"W4",120,"엘티씨","170920","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L504",504,"W4",122,"테크엘","064520","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L506",506,"W4",124,"성우테크론","045300","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L507",507,"W4",125,"티이엠씨씨엔에스","241790","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L508",508,"W4",126,"포인트엔지니어링","256630","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L509",509,"W4",127,"신성이엔지","011930","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L570",570,"W5",61,"레이저쎌","412350","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L572",572,"W5",63,"다원넥스뷰","323350","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L573",573,"W5",64,"코스텍시스","355150","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L574",574,"W5",65,"엠케이전자","033160","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L575",575,"W5",66,"지앤비에스 에코","382800","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L576",576,"W5",67,"인텍플러스","064290","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L577",577,"W5",68,"대덕전자","353200","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L578",578,"W5",69,"코리아써키트","007810","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L579",579,"W5",70,"하나마이크론","067310","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L580",580,"W5",71,"네패스","033640","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L581",581,"W5",72,"SFA반도체","036540","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L582",582,"W5",73,"LB세미콘","061970","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L583",583,"W5",74,"에이팩트","200470","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L584",584,"W5",75,"윈팩","097800","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L585",585,"W5",76,"시그네틱스","033170","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
"LISTING_TRADABILITY","Listing_Tradability","L586",586,"W5",77,"에이엘티","172670","PARTIAL","UNRESOLVED","READY / COMPONENT_SHA256_VERIFIED","LISTING_NAME_HISTORY_AND_ENTRY_TRADABILITY_PRIMARY_EVIDENCE"
